x
-1 1
2 0 0.1111111111111111
3 0 0.25
4 0 0.2857142857142857
5 0 0.1111111111111111
6 0 0.17647058823529413
7 0 0.071428571428571425
8 0 0.1111111111111111
10 0 0.25
11 0 0.071428571428571425
12 0 0.090909090909090912
13 0 0.125
15 0 0.13333333333333333
16 0 0.071428571428571425
17 0 0.1111111111111111
18 0 0.058823529411764705
19 0 0.1111111111111111
21 0 0.2857142857142857
22 0 0.13043478260869565
24 0 0.14285714285714285
52 0 0.083072100313479627
54 0 0.074938574938574934
55 0 0.052631578947368418
56 0 0.0625
57 0 0.02247191011235955
58 0 0.14285714285714285
59 0 0.033333333333333333
60 0 0.045454545454545456
62 0 0.045454545454545456
63 0 0.071428571428571425
64 0 0.022727272727272728
65 0 0.037735849056603772
67 0 0.052631578947368418
68 0 0.064516129032258063
69 0 0.1111111111111111
70 0 0.054054054054054057
71 0 0.098280098280098274
73 0 0.052631578947368418
74 0 0.017543859649122806
76 0 0.05128205128205128
78 0 0.25
80 0 0.0625
81 0 0.1111111111111111
82 0 0.1111111111111111
83 0 0.0625
84 0 0.058823529411764705
85 0 0.1111111111111111
86 0 0.090909090909090912
88 0 0.076923076923076927
89 0 0.052631578947368418
90 0 0.025000000000000001
91 0 0.090909090909090912
93 0 0.10000000000000001
94 0 0.1111111111111111
95 0 0.14285714285714285
96 0 0.071428571428571425
97 0 0.125
99 0 0.125
100 0 0.071428571428571425
102 0 0.10000000000000001
104 0 0.14285714285714285
106 0 0.0625
107 0 0.14285714285714285
108 0 0.11538461538461539
109 0 0.1111111111111111
110 0 0.10526315789473684
111 0 0.043478260869565216
112 0 0.1111111111111111
114 0 0.1111111111111111
115 0 0.10000000000000001
116 0 0.027027027027027029
117 0 0.14285714285714285
119 0 0.090909090909090912
120 0 0.10000000000000001
121 0 0.20000000000000001
122 0 0.0625
123 0 0.058823529411764705
125 0 0.071428571428571425
126 0 0.052631578947368418
128 0 0.10000000000000001
130 0 0.1111111111111111
132 0 0.045454545454545456
133 0 0.14285714285714285
134 0 0.066666666666666666
135 0 0.22222222222222221
136 0 0.10000000000000001
137 0 0.037037037037037035
138 0 0.16666666666666666
140 0 0.071428571428571425
141 0 0.076923076923076927
142 0 0.052631578947368418
143 0 0.20000000000000001
145 0 0.1111111111111111
146 0 0.0625
147 0 0.043478260869565216
148 0 0.1111111111111111
149 0 0.076923076923076927
151 0 0.090909090909090912
152 0 0.041666666666666664
154 0 0.090909090909090912
156 0 0.16666666666666666
158 0 0.057993730407523508
159 0 0.090909090909090912
160 0 0.080000000000000002
161 0 0.0625
162 0 0.25925925925925924
163 0 0.041666666666666664
164 0 0.080000000000000002
166 0 0.090909090909090912
167 0 0.1111111111111111
168 0 0.062200956937799042
169 0 0.10000000000000001
171 0 0.10000000000000001
172 0 0.33333333333333331
173 0 0.14285714285714285
174 0 0.076923076923076927
175 0 0.125
177 0 0.20000000000000001
178 0 0.11764705882352941
180 0 0.11764705882352941
182 0 0.071428571428571425
184 0 0.027777777777777776
185 0 0.090909090909090912
186 0 0.043478260869565216
187 0 0.052631578947368418
188 0 0.1111111111111111
189 0 0.028037383177570093
190 0 0.041666666666666664
192 0 0.043478260869565216
193 0 0.1111111111111111
194 0 0.071428571428571425
195 0 0.14285714285714285
197 0 0.025000000000000001
198 0 0.030303030303030304
199 0 0.045454545454545456
200 0 0.16666666666666666
201 0 0.0625
203 0 0.071428571428571425
204 0 0.050000000000000003
206 0 0.013274336283185841
208 0 0.14285714285714285
210 0 0.030303030303030304
211 0 0.086956521739130432
212 0 0.052631578947368418
213 0 0.14285714285714285
214 0 0.10000000000000001
215 0 0.017751479289940829
216 0 0.041666666666666664
218 0 0.125
219 0 0.066666666666666666
220 0 0.14285714285714285
221 0 0.1111111111111111
223 0 0.16666666666666666
224 0 0.071428571428571425
225 0 0.045454545454545456
226 0 0.076923076923076927
227 0 0.10000000000000001
229 0 0.125
230 0 0.033333333333333333
232 0 0.16666666666666666
260 0 0.080000000000000002
262 0 0.052631578947368418
263 0 0.050000000000000003
264 0 0.083333333333333329
265 0 0.090909090909090912
266 0 0.071428571428571425
267 0 0.076923076923076927
268 0 0.076923076923076927
270 0 0.066666666666666666
271 0 0.066666666666666666
272 0 0.052631578947368418
273 0 0.066666666666666666
275 0 0.052631578947368418
276 0 0.1111111111111111
277 0 0.080000000000000002
278 0 0.25
279 0 0.066666666666666666
281 0 0.1111111111111111
282 0 0.041666666666666664
284 0 0.14285714285714285
286 0 0.083333333333333329
288 0 0.125
289 0 0.125
290 0 0.11538461538461539
291 0 0.076923076923076927
292 0 0.13333333333333333
293 0 0.043478260869565216
294 0 0.090909090909090912
296 0 0.071428571428571425
297 0 0.074999999999999997
298 0 0.1111111111111111
299 0 0.052631578947368418
301 0 0.125
302 0 0.090909090909090912
303 0 0.068965517241379309
304 0 0.071428571428571425
305 0 0.083333333333333329
307 0 0.1111111111111111
308 0 0.043478260869565216
310 0 0.080000000000000002
312 0 0.052631578947368418
314 0 0.035714285714285712
315 0 0.050000000000000003
316 0 0.1111111111111111
317 0 0.041666666666666664
318 0 0.20000000000000001
319 0 0.045454545454545456
320 0 0.018867924528301886
322 0 0.030303030303030304
323 0 0.041666666666666664
324 0 0.071428571428571425
325 0 0.043478260869565216
327 0 0.090909090909090912
328 0 0.052631578947368418
329 0 0.053030303030303032
330 0 0.14285714285714285
331 0 0.021739130434782608
333 0 0.052631578947368418
334 0 0.013245033112582781
336 0 0.013333333333333334
338 0 0.071428571428571425
340 0 0.14285714285714285
341 0 0.052631578947368418
342 0 0.10000000000000001
343 0 0.055555555555555552
344 0 0.071428571428571425
345 0 0.052631578947368418
346 0 0.1111111111111111
348 0 0.071428571428571425
349 0 0.1111111111111111
350 0 0.052631578947368418
351 0 0.052631578947368418
353 0 0.1111111111111111
354 0 0.058823529411764705
355 0 0.050000000000000003
356 0 0.1111111111111111
357 0 0.1111111111111111
359 0 0.14285714285714285
360 0 0.071428571428571425
362 0 0.20000000000000001
390 0 0.21052631578947367
392 0 0.071428571428571425
393 0 0.1111111111111111
394 0 0.10000000000000001
395 0 0.13793103448275862
396 0 0.16666666666666666
397 0 0.035714285714285712
398 0 0.052631578947368418
400 0 0.090909090909090912
401 0 0.071428571428571425
402 0 0.029850746268656716
403 0 0.083333333333333329
405 0 0.21428571428571427
406 0 0.17101449275362318
407 0 0.040000000000000001
408 0 0.055555555555555552
409 0 0.10000000000000001
411 0 0.076923076923076927
412 0 0.083333333333333329
414 0 0.090909090909090912
416 0 0.14285714285714285
418 0 0.0625
419 0 0.14285714285714285
420 0 0.043478260869565216
421 0 0.096774193548387094
422 0 0.20833333333333334
423 0 0.027777777777777776
424 0 0.058823529411764705
426 0 0.043478260869565216
427 0 0.090909090909090912
428 0 0.041666666666666664
429 0 0.0625
431 0 0.1787709497206704
432 0 0.49367088607594939
433 0 0.071428571428571425
434 0 0.1111111111111111
435 0 0.071428571428571425
437 0 0.11764705882352941
438 0 0.045454545454545456
440 0 0.1111111111111111
442 0 0.059523809523809521
444 0 0.033333333333333333
445 0 0.071428571428571425
446 0 0.090909090909090912
447 0 0.045454545454545456
448 0 0.047619047619047616
449 0 0.027777777777777776
450 0 0.1111111111111111
452 0 0.047619047619047616
453 0 0.080000000000000002
454 0 0.055555555555555552
455 0 0.1111111111111111
457 0 0.1111111111111111
458 0 0.14285714285714285
459 0 0.090909090909090912
460 0 0.052631578947368418
461 0 0.071428571428571425
463 0 0.066666666666666666
464 0 0.027777777777777776
466 0 0.043478260869565216
468 0 0.1111111111111111
470 0 0.071428571428571425
471 0 0.076923076923076927
472 0 0.083333333333333329
473 0 0.1111111111111111
474 0 0.1111111111111111
475 0 0.14285714285714285
476 0 0.076923076923076927
478 0 0.1111111111111111
479 0 0.076923076923076927
480 0 0.041666666666666664
481 0 0.058823529411764705
483 0 0.14285714285714285
484 0 0.13793103448275862
485 0 0.1111111111111111
486 0 0.1111111111111111
487 0 0.1111111111111111
489 0 0.1111111111111111
490 0 0.041666666666666664
492 0 0.16666666666666666
494 0 0.071428571428571425
496 0 0.0945945945945946
497 0 0.10000000000000001
498 0 0.090909090909090912
499 0 0.1111111111111111
500 0 0.1111111111111111
501 0 0.071428571428571425
502 0 0.20000000000000001
504 0 0.0625
505 0 0.058823529411764705
506 0 0.018867924528301886
507 0 0.045454545454545456
509 0 0.13043478260869565
510 0 0.125
511 0 0.1111111111111111
512 0 0.125
513 0 0.090909090909090912
515 0 0.10000000000000001
516 0 0.032258064516129031
518 0 0.076923076923076927
546 0 0.083333333333333329
548 0 0.045454545454545456
549 0 0.125
550 0 0.1111111111111111
551 0 0.20000000000000001
552 0 0.10000000000000001
553 0 0.1111111111111111
554 0 0.25
556 0 0.090909090909090912
557 0 0.10000000000000001
558 0 0.020270270270270271
559 0 0.1111111111111111
561 0 0.14285714285714285
562 0 0.14285714285714285
563 0 0.047619047619047616
564 0 0.090909090909090912
565 0 0.10000000000000001
567 0 0.090909090909090912
568 0 0.10000000000000001
570 0 0.071428571428571425
572 0 0.052631578947368418
574 0 0.023809523809523808
575 0 0.022222222222222223
576 0 0.021739130434782608
